GeneID	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Plastic.rep1	Plastic.rep2	Matrigel.rep1	Matrigel.rep2	Plastic.TPM	Matrigel.TPM
ENSG00000229941	PDE11A-AS1	17.7553	-7.6402	1.4971	-5.1035	3.335E-07	6.442E-07	35.8663	35.1548	0.0000	0.0000	0.00	0.00
ENSG00000205846	CLEC6A	17.7553	-7.6402	1.4971	-5.1035	3.335E-07	6.442E-07	35.8663	35.1548	0.0000	0.0000	0.00	0.00
ENSG00000288954	ENSG00000288954	17.7553	-7.6402	1.4971	-5.1035	3.335E-07	6.442E-07	35.8663	35.1548	0.0000	0.0000	0.00	0.00
ENSG00000277265	RN7SL556P	17.7930	-7.6423	1.4978	-5.1022	3.356E-07	6.482E-07	31.8812	39.2907	0.0000	0.0000	0.00	0.00
ENSG00000134909	ARHGAP32	18.6496	7.6419	1.4983	5.1005	3.388E-07	6.542E-07	0.0000	0.0000	45.7036	28.8948	14.22	2.81
ENSG00000066248	NGEF	17.7270	-7.6386	1.4979	-5.0996	3.404E-07	6.571E-07	38.8552	32.0529	0.0000	0.0000	0.12	0.00
ENSG00000120057	SFRP5	18.3926	7.6222	1.4949	5.0987	3.419E-07	6.598E-07	0.0000	0.0000	38.8967	34.6737	0.06	0.00
ENSG00000159023	EPB41	18.3834	7.6217	1.4949	5.0986	3.422E-07	6.601E-07	0.0000	0.0000	35.0070	38.5264	24.68	4.74
ENSG00000136487	GH2	18.3949	7.6223	1.4952	5.0978	3.437E-07	6.628E-07	0.0000	0.0000	39.8691	33.7106	0.00	0.00
ENSG00000117713	ARID1A	18.3972	7.6225	1.4957	5.0964	3.462E-07	6.671E-07	0.0000	0.0000	40.8416	32.7474	28.19	16.32
ENSG00000242560	RN7SL797P	18.3972	7.6225	1.4957	5.0964	3.462E-07	6.671E-07	0.0000	0.0000	40.8416	32.7474	0.00	0.00
ENSG00000233797	UFL1-AS1	18.3972	7.6225	1.4957	5.0964	3.462E-07	6.671E-07	0.0000	0.0000	40.8416	32.7474	0.23	0.06
ENSG00000171603	CLSTN1	18.3996	7.6226	1.4962	5.0946	3.494E-07	6.732E-07	0.0000	0.0000	41.8140	31.7842	75.93	58.96
ENSG00000149084	HSD17B12	19.1754	3.8183	0.7498	5.0922	3.540E-07	6.817E-07	1.9926	3.1019	35.0070	36.6000	93.56	65.46
ENSG00000283341	AC068205.2	19.1754	3.8183	0.7498	5.0922	3.540E-07	6.817E-07	1.9926	3.1019	35.0070	36.6000	1.16	0.14
ENSG00000230647	AC022816.1	18.6056	7.6394	1.5003	5.0920	3.543E-07	6.820E-07	0.0000	0.0000	27.2277	47.1948	0.00	0.00
ENSG00000261499	AC233699.1	17.6988	-7.6370	1.5000	-5.0914	3.555E-07	6.841E-07	41.8440	28.9510	0.0000	0.0000	0.00	0.13
ENSG00000170929	OR1M1	17.8401	-7.6451	1.5019	-5.0903	3.574E-07	6.877E-07	26.8997	44.4605	0.0000	0.0000	0.00	0.00
ENSG00000133627	ACTR3B	17.5156	-7.6202	1.4979	-5.0873	3.633E-07	6.984E-07	33.8737	36.1888	0.0000	0.0000	7.58	12.22
ENSG00000261231	LINC02133	17.5156	-7.6202	1.4979	-5.0873	3.633E-07	6.984E-07	33.8737	36.1888	0.0000	0.0000	0.00	0.00
ENSG00000261325	LINC02192	17.5156	-7.6202	1.4979	-5.0873	3.633E-07	6.984E-07	33.8737	36.1888	0.0000	0.0000	0.00	0.00
ENSG00000248601	AC116634.1	17.5250	-7.6208	1.4981	-5.0870	3.639E-07	6.990E-07	32.8774	37.2227	0.0000	0.0000	0.00	0.00
ENSG00000105750	ZNF85	17.5250	-7.6208	1.4981	-5.0870	3.639E-07	6.990E-07	32.8774	37.2227	0.0000	0.0000	1.34	0.64
ENSG00000279404	AC008739.5	17.5250	-7.6208	1.4981	-5.0870	3.639E-07	6.990E-07	32.8774	37.2227	0.0000	0.0000	0.06	0.00
ENSG00000078403	MLLT10	17.4968	-7.6192	1.4979	-5.0865	3.648E-07	7.005E-07	35.8663	34.1208	0.0000	0.0000	22.37	11.41
ENSG00000258984	UBE2F-SCLY	18.1472	7.6029	1.4954	5.0843	3.691E-07	7.086E-07	0.0000	0.0000	36.9519	35.6369	0.27	0.00
ENSG00000254467	AP002765.1	18.1495	7.6030	1.4955	5.0839	3.698E-07	7.098E-07	0.0000	0.0000	37.9243	34.6737	0.00	0.03
ENSG00000095464	PDE6C	18.1426	7.6026	1.4955	5.0838	3.700E-07	7.101E-07	0.0000	0.0000	35.0070	37.5632	0.19	0.04
ENSG00000227533	SLC2A1-DT	17.6799	-7.6358	1.5021	-5.0835	3.705E-07	7.108E-07	43.8366	26.8831	0.0000	0.0000	2.34	1.17
ENSG00000287660	LOC124900810	17.5533	-7.6224	1.4995	-5.0832	3.711E-07	7.116E-07	29.8886	40.3246	0.0000	0.0000	0.00	0.00
ENSG00000160593	JAML	17.5533	-7.6224	1.4995	-5.0832	3.711E-07	7.116E-07	29.8886	40.3246	0.0000	0.0000	0.14	0.09
ENSG00000250830	MRPS35P2	18.1541	7.6033	1.4961	5.0819	3.736E-07	7.163E-07	0.0000	0.0000	39.8691	32.7474	0.00	0.00
ENSG00000225718	AC092100.1	17.4685	-7.6175	1.4990	-5.0818	3.739E-07	7.166E-07	38.8552	31.0190	0.0000	0.0000	0.00	0.00
ENSG00000005075	POLR2J	18.1379	7.6024	1.4960	5.0817	3.741E-07	7.169E-07	0.0000	0.0000	33.0622	39.4895	45.94	51.92
ENSG00000224843	LINC00240	18.1565	7.6034	1.4966	5.0803	3.768E-07	7.218E-07	0.0000	0.0000	40.8416	31.7842	1.01	0.94
ENSG00000253141	AC008632.1	17.5721	-7.6235	1.5012	-5.0783	3.809E-07	7.294E-07	27.8960	42.3926	0.0000	0.0000	0.00	0.00
ENSG00000259389	H3P38	17.4497	-7.6164	1.5004	-5.0762	3.850E-07	7.372E-07	40.8477	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000291100	ENSG00000291100	22.4663	-5.5068	1.0859	-5.0710	3.958E-07	7.576E-07	53.7995	34.1208	1.9448	0.0000	40.23	23.74
ENSG00000116560	SFPQ	17.2571	-7.5989	1.4987	-5.0704	3.970E-07	7.597E-07	33.8737	35.1548	0.0000	0.0000	143.14	447.84
ENSG00000213904	LIPE-AS1	17.2666	-7.5994	1.4988	-5.0703	3.972E-07	7.599E-07	32.8774	36.1888	0.0000	0.0000	9.48	8.32
ENSG00000185304	RGPD2	17.2477	-7.5984	1.4987	-5.0700	3.979E-07	7.607E-07	34.8700	34.1208	0.0000	0.0000	0.21	0.02
ENSG00000287443	ENSG00000287443	17.2477	-7.5984	1.4987	-5.0700	3.979E-07	7.607E-07	34.8700	34.1208	0.0000	0.0000	0.00	0.00
ENSG00000185345	PRKN	17.2854	-7.6005	1.4995	-5.0687	4.005E-07	7.656E-07	30.8849	38.2567	0.0000	0.0000	0.71	0.35
ENSG00000225107	AC092484.1	17.9018	7.5833	1.4961	5.0686	4.007E-07	7.657E-07	0.0000	0.0000	35.0070	36.6000	0.00	0.00
ENSG00000011275	RNF216	83.5651	-1.2141	0.2396	-5.0679	4.022E-07	7.684E-07	111.5841	122.0079	52.5106	48.1579	36.98	25.85
ENSG00000073792	IGF2BP2	17.2289	-7.5973	1.4991	-5.0677	4.026E-07	7.690E-07	36.8626	32.0529	0.0000	0.0000	84.68	23.73
ENSG00000265491	RNF115	17.8971	7.5831	1.4966	5.0669	4.043E-07	7.721E-07	0.0000	0.0000	33.0622	38.5264	7.73	6.81
ENSG00000125810	CD93	17.2195	-7.5967	1.4996	-5.0659	4.065E-07	7.761E-07	37.8589	31.0190	0.0000	0.0000	0.00	0.00
ENSG00000064666	CNN2	17.9133	7.5840	1.4971	5.0657	4.069E-07	7.766E-07	0.0000	0.0000	39.8691	31.7842	27.04	9.15
ENSG00000154874	CCDC144BP	17.9157	7.5841	1.4977	5.0638	4.109E-07	7.836E-07	0.0000	0.0000	40.8416	30.8211	0.00	0.00
ENSG00000291090	CCDC144BP	17.9157	7.5841	1.4977	5.0638	4.109E-07	7.836E-07	0.0000	0.0000	40.8416	30.8211	0.37	0.31
ENSG00000273018	FAM106A	17.9157	7.5841	1.4977	5.0638	4.109E-07	7.836E-07	0.0000	0.0000	40.8416	30.8211	0.66	0.18
ENSG00000144036	EXOC6B	17.8925	7.5828	1.4976	5.0635	4.117E-07	7.847E-07	0.0000	0.0000	31.1174	40.4527	13.99	4.84
ENSG00000163923	RPL39L	17.8925	7.5828	1.4976	5.0635	4.117E-07	7.847E-07	0.0000	0.0000	31.1174	40.4527	28.46	25.59
ENSG00000275119	AC244131.2	17.2006	-7.5956	1.5009	-5.0607	4.178E-07	7.959E-07	39.8515	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000165819	METTL3	17.2006	-7.5956	1.5009	-5.0607	4.178E-07	7.959E-07	39.8515	28.9510	0.0000	0.0000	38.98	20.44
ENSG00000232316	LINC02518	41.5083	-7.4151	1.4659	-5.0585	4.226E-07	8.049E-07	91.6583	73.4115	0.0000	0.9632	0.00	0.00
ENSG00000260096	DNM1P33	17.0081	-7.5778	1.4996	-5.0532	4.344E-07	8.271E-07	32.8774	35.1548	0.0000	0.0000	0.00	0.00
ENSG00000115507	OTX1	17.6610	7.5638	1.4968	5.0532	4.345E-07	8.271E-07	0.0000	0.0000	35.0070	35.6369	4.95	2.91
ENSG00000280709	LINC02203	17.0175	-7.5783	1.4998	-5.0529	4.351E-07	8.281E-07	31.8812	36.1888	0.0000	0.0000	0.00	0.00
ENSG00000226235	LEMD1-AS1	17.6587	7.5636	1.4969	5.0527	4.356E-07	8.285E-07	0.0000	0.0000	34.0346	36.6000	0.11	0.05
ENSG00000234325	MRPS10P2	17.6587	7.5636	1.4969	5.0527	4.356E-07	8.285E-07	0.0000	0.0000	34.0346	36.6000	0.00	0.00
ENSG00000127249	ATP13A4	16.9892	-7.5767	1.4996	-5.0524	4.362E-07	8.296E-07	34.8700	33.0869	0.0000	0.0000	0.61	0.15
ENSG00000279186	FP236315.2	16.9798	-7.5761	1.4998	-5.0513	4.389E-07	8.344E-07	35.8663	32.0529	0.0000	0.0000	0.38	0.02
ENSG00000219190	AL353133.2	17.6540	7.5634	1.4975	5.0505	4.406E-07	8.375E-07	0.0000	0.0000	32.0898	38.5264	0.00	0.00
ENSG00000289884	LOC105374191	21.1489	3.0474	0.6035	5.0500	4.419E-07	8.397E-07	4.9814	4.1359	36.9519	38.5264	0.00	0.00
ENSG00000135315	CEP162	17.6726	7.5644	1.4982	5.0491	4.439E-07	8.433E-07	0.0000	0.0000	39.8691	30.8211	2.42	1.29
ENSG00000189007	ADAT2	16.9515	-7.5745	1.5014	-5.0448	4.540E-07	8.623E-07	38.8552	28.9510	0.0000	0.0000	4.61	3.88
ENSG00000179761	PIPOX	17.1629	-7.5933	1.5054	-5.0439	4.561E-07	8.659E-07	43.8366	24.8152	0.0000	0.0000	0.28	0.19
ENSG00000063015	SEZ6	17.1629	-7.5933	1.5054	-5.0439	4.561E-07	8.659E-07	43.8366	24.8152	0.0000	0.0000	0.08	0.10
ENSG00000203805	PLPP4	17.6818	7.5650	1.5016	5.0379	4.706E-07	8.930E-07	0.0000	0.0000	43.7588	26.9685	9.05	19.59
ENSG00000170234	PWWP2A	17.4271	7.5443	1.4982	5.0355	4.765E-07	9.041E-07	0.0000	0.0000	37.9243	31.7842	6.42	8.97
ENSG00000189159	JPT1	17.4132	7.5435	1.4981	5.0353	4.771E-07	9.050E-07	0.0000	0.0000	32.0898	37.5632	46.39	210.22
ENSG00000186439	TRDN	16.7213	-7.5542	1.5009	-5.0330	4.829E-07	9.157E-07	35.8663	31.0190	0.0000	0.0000	0.26	0.06
ENSG00000182985	CADM1	17.4086	7.5433	1.4992	5.0317	4.862E-07	9.214E-07	0.0000	0.0000	30.1450	39.4895	50.40	39.90
ENSG00000064115	TM7SF3	17.4086	7.5433	1.4992	5.0317	4.862E-07	9.214E-07	0.0000	0.0000	30.1450	39.4895	219.10	165.25
ENSG00000227806	OR5W1P	16.7119	-7.5536	1.5014	-5.0310	4.878E-07	9.243E-07	36.8626	29.9850	0.0000	0.0000	0.00	0.00
ENSG00000152377	SPOCK1	38.5619	1.9098	0.3797	5.0295	4.917E-07	9.314E-07	18.9294	13.4415	54.4554	67.4211	20.14	11.86
ENSG00000171532	NEUROD2	16.7025	-7.5530	1.5020	-5.0286	4.942E-07	9.359E-07	37.8589	28.9510	0.0000	0.0000	0.02	0.01
ENSG00000227408	AMYP1	16.8061	-7.5592	1.5035	-5.0277	4.964E-07	9.399E-07	26.8997	40.3246	0.0000	0.0000	0.07	0.00
ENSG00000180287	PLD5	17.1794	7.5238	1.4984	5.0212	5.135E-07	9.716E-07	0.0000	0.0000	35.0070	33.7106	0.00	0.02
ENSG00000264269	DYM-AS1	17.1794	7.5238	1.4984	5.0212	5.135E-07	9.716E-07	0.0000	0.0000	35.0070	33.7106	0.15	0.00
ENSG00000293538	DMBT1L1	17.1817	7.5240	1.4986	5.0208	5.145E-07	9.733E-07	0.0000	0.0000	35.9795	32.7474	0.00	0.00
ENSG00000117000	RLF	17.1748	7.5236	1.4985	5.0207	5.149E-07	9.733E-07	0.0000	0.0000	33.0622	35.6369	7.41	8.52
ENSG00000250046	AC106864.2	17.1748	7.5236	1.4985	5.0207	5.149E-07	9.733E-07	0.0000	0.0000	33.0622	35.6369	0.00	0.00
ENSG00000248633	GET1P1	17.1748	7.5236	1.4985	5.0207	5.149E-07	9.733E-07	0.0000	0.0000	33.0622	35.6369	0.00	0.00
ENSG00000236427	CCDST	17.1725	7.5234	1.4988	5.0198	5.174E-07	9.773E-07	0.0000	0.0000	32.0898	36.6000	0.00	0.00
ENSG00000143520	FLG2	17.1725	7.5234	1.4988	5.0198	5.174E-07	9.773E-07	0.0000	0.0000	32.0898	36.6000	0.01	0.00
ENSG00000100325	ASCC2	17.1725	7.5234	1.4988	5.0198	5.174E-07	9.773E-07	0.0000	0.0000	32.0898	36.6000	22.41	26.57
ENSG00000278910	BANCR	17.1701	7.5233	1.4992	5.0184	5.211E-07	9.839E-07	0.0000	0.0000	31.1174	37.5632	2.13	1.25
ENSG00000259719	LINC02284	17.1701	7.5233	1.4992	5.0184	5.211E-07	9.839E-07	0.0000	0.0000	31.1174	37.5632	0.00	0.04
ENSG00000230782	LOC340512	16.4911	-7.5335	1.5013	-5.0179	5.224E-07	9.859E-07	32.8774	33.0869	0.0000	0.0000	0.03	0.00
ENSG00000148143	ZNF462	16.4911	-7.5335	1.5013	-5.0179	5.224E-07	9.859E-07	32.8774	33.0869	0.0000	0.0000	10.03	2.51
ENSG00000116906	GNPAT	17.1933	7.5247	1.5013	5.0120	5.387E-07	1.016E-06	0.0000	0.0000	40.8416	27.9316	36.28	29.23
ENSG00000169291	SHE	16.9340	7.5032	1.4993	5.0046	5.598E-07	1.055E-06	0.0000	0.0000	33.0622	34.6737	0.00	0.01
ENSG00000163568	AIM2	16.9340	7.5032	1.4993	5.0046	5.598E-07	1.055E-06	0.0000	0.0000	33.0622	34.6737	0.95	0.17
ENSG00000286377	LOC124900945	16.9340	7.5032	1.4993	5.0046	5.598E-07	1.055E-06	0.0000	0.0000	33.0622	34.6737	0.00	0.00
ENSG00000188811	NHLRC3	16.9409	7.5036	1.4995	5.0040	5.614E-07	1.058E-06	0.0000	0.0000	35.9795	31.7842	20.41	3.94
ENSG00000162825	NBPF20	22.0490	5.4077	1.0811	5.0019	5.678E-07	1.070E-06	0.9963	1.0340	46.6761	39.4895	0.43	0.21
ENSG00000201566	Y_RNA	16.2420	-7.5114	1.5023	-5.0000	5.734E-07	1.080E-06	31.8812	33.0869	0.0000	0.0000	0.00	0.00
ENSG00000186399	GOLGA8R	16.2420	-7.5114	1.5023	-5.0000	5.734E-07	1.080E-06	31.8812	33.0869	0.0000	0.0000	1.28	0.07
ENSG00000252254	Y_RNA	16.2326	-7.5109	1.5023	-4.9995	5.747E-07	1.081E-06	32.8774	32.0529	0.0000	0.0000	0.00	0.00
ENSG00000162426	SLC45A1	16.2326	-7.5109	1.5023	-4.9995	5.747E-07	1.081E-06	32.8774	32.0529	0.0000	0.0000	0.00	0.00
ENSG00000204179	PTPN20	16.2326	-7.5109	1.5023	-4.9995	5.747E-07	1.081E-06	32.8774	32.0529	0.0000	0.0000	0.00	0.00
ENSG00000143514	TP53BP2	16.2609	-7.5126	1.5027	-4.9993	5.755E-07	1.082E-06	29.8886	35.1548	0.0000	0.0000	28.14	21.21
ENSG00000234323	LINC01505	16.2609	-7.5126	1.5027	-4.9993	5.755E-07	1.082E-06	29.8886	35.1548	0.0000	0.0000	6.89	2.80
ENSG00000105856	HBP1	16.2232	-7.5103	1.5025	-4.9985	5.776E-07	1.086E-06	33.8737	31.0190	0.0000	0.0000	52.01	23.33
ENSG00000272072	AC004492.1	16.2232	-7.5103	1.5025	-4.9985	5.776E-07	1.086E-06	33.8737	31.0190	0.0000	0.0000	1.51	0.48
ENSG00000197653	DNAH10	16.2232	-7.5103	1.5025	-4.9985	5.776E-07	1.086E-06	33.8737	31.0190	0.0000	0.0000	6.31	3.45
ENSG00000077063	CTTNBP2	16.9502	7.5041	1.5018	4.9967	5.831E-07	1.096E-06	0.0000	0.0000	39.8691	27.9316	6.30	2.61
ENSG00000224371	AL391361.2	16.2043	-7.5091	1.5033	-4.9950	5.885E-07	1.105E-06	35.8663	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000220913	AL391361.1	16.2043	-7.5091	1.5033	-4.9950	5.885E-07	1.105E-06	35.8663	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000271425	NBPF10	16.9525	7.5043	1.5027	4.9938	5.921E-07	1.112E-06	0.0000	0.0000	40.8416	26.9685	1.77	0.66
ENSG00000133027	PEMT	16.6978	7.4828	1.5002	4.9877	6.109E-07	1.147E-06	0.0000	0.0000	35.0070	31.7842	25.17	30.77
ENSG00000256879	PDE3A-AS1	16.6909	7.4823	1.5002	4.9876	6.113E-07	1.147E-06	0.0000	0.0000	32.0898	34.6737	0.00	0.00
ENSG00000255652	LINC02963	16.6909	7.4823	1.5002	4.9876	6.113E-07	1.147E-06	0.0000	0.0000	32.0898	34.6737	0.00	0.00
ENSG00000162409	PRKAA2	16.6886	7.4822	1.5004	4.9866	6.144E-07	1.152E-06	0.0000	0.0000	31.1174	35.6369	0.02	0.01
ENSG00000187109	NAP1L1	16.9571	7.5046	1.5051	4.9863	6.156E-07	1.154E-06	0.0000	0.0000	42.7864	25.0421	620.95	481.07
ENSG00000115468	EFHD1	16.7048	7.4832	1.5016	4.9836	6.241E-07	1.170E-06	0.0000	0.0000	37.9243	28.8948	4.37	2.85
ENSG00000008226	DLEC1	16.6839	7.4819	1.5014	4.9832	6.253E-07	1.172E-06	0.0000	0.0000	29.1725	37.5632	0.31	0.14
ENSG00000060971	ACAA1	16.6839	7.4819	1.5014	4.9832	6.253E-07	1.172E-06	0.0000	0.0000	29.1725	37.5632	48.84	56.28
ENSG00000049618	ARID1B	16.0024	-7.4896	1.5036	-4.9813	6.317E-07	1.183E-06	29.8886	34.1208	0.0000	0.0000	38.34	7.23
ENSG00000198064	NPIPB13	16.7071	7.4833	1.5023	4.9813	6.317E-07	1.183E-06	0.0000	0.0000	38.8967	27.9316	27.51	7.60
ENSG00000214188	ST7-OT4	15.9741	-7.4878	1.5034	-4.9807	6.336E-07	1.186E-06	32.8774	31.0190	0.0000	0.0000	1.40	0.00
ENSG00000288635	ENSG00000288635	15.9741	-7.4878	1.5034	-4.9807	6.336E-07	1.186E-06	32.8774	31.0190	0.0000	0.0000	0.40	0.00
ENSG00000004866	ST7	15.9741	-7.4878	1.5034	-4.9807	6.336E-07	1.186E-06	32.8774	31.0190	0.0000	0.0000	38.36	22.95
ENSG00000143207	COP1	16.3875	-7.5269	1.5115	-4.9799	6.362E-07	1.190E-06	43.8366	21.7133	0.0000	0.0000	18.42	12.03
ENSG00000144460	NYAP2	16.7094	7.4835	1.5032	4.9785	6.409E-07	1.199E-06	0.0000	0.0000	39.8691	26.9685	0.03	0.06
ENSG00000289870	ENSG00000289870	16.1572	-7.5061	1.5084	-4.9761	6.488E-07	1.213E-06	40.8477	23.7812	0.0000	0.0000	0.08	0.08
ENSG00000115423	DNAH6	38.1553	1.8842	0.3789	4.9732	6.585E-07	1.231E-06	12.9517	19.6453	62.2348	57.7895	0.04	0.20
ENSG00000115896	PLCL1	70.2574	1.3555	0.2726	4.9727	6.603E-07	1.234E-06	47.8217	31.0190	93.3521	108.8370	7.62	1.22
ENSG00000279630	AC190387.1	16.4524	7.4615	1.5009	4.9713	6.651E-07	1.242E-06	0.0000	0.0000	33.0622	32.7474	0.00	0.00
ENSG00000166111	SVOP	16.4524	7.4615	1.5009	4.9713	6.651E-07	1.242E-06	0.0000	0.0000	33.0622	32.7474	0.00	0.01
ENSG00000288577	ENSG00000288577	16.4524	7.4615	1.5009	4.9713	6.651E-07	1.242E-06	0.0000	0.0000	33.0622	32.7474	0.00	0.03
ENSG00000135622	SEMA4F	16.4501	7.4613	1.5010	4.9710	6.661E-07	1.244E-06	0.0000	0.0000	32.0898	33.7106	14.05	11.66
ENSG00000109762	SNX25	16.4570	7.4618	1.5012	4.9704	6.682E-07	1.247E-06	0.0000	0.0000	35.0070	30.8211	9.72	6.10
ENSG00000073712	FERMT2	16.4570	7.4618	1.5012	4.9704	6.682E-07	1.247E-06	0.0000	0.0000	35.0070	30.8211	22.08	12.03
ENSG00000166510	CCDC68	26.4151	8.1444	1.6395	4.9676	6.778E-07	1.264E-06	0.0000	0.0000	70.9865	34.6737	0.00	0.00
ENSG00000100461	RBM23	15.7250	-7.4650	1.5043	-4.9624	6.963E-07	1.299E-06	31.8812	31.0190	0.0000	0.0000	25.04	47.57
ENSG00000253729	PRKDC	15.7156	-7.4644	1.5045	-4.9613	7.001E-07	1.305E-06	32.8774	29.9850	0.0000	0.0000	50.18	45.22
ENSG00000265544	AA06	15.7062	-7.4638	1.5049	-4.9597	7.059E-07	1.315E-06	33.8737	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000265697	AC011824.3	15.7062	-7.4638	1.5049	-4.9597	7.059E-07	1.315E-06	33.8737	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000211672	IGLV4-3	15.7062	-7.4638	1.5049	-4.9597	7.059E-07	1.315E-06	33.8737	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000253963	IGLV3-2	15.7062	-7.4638	1.5049	-4.9597	7.059E-07	1.315E-06	33.8737	28.9510	0.0000	0.0000	0.00	0.00
ENSG00000206190	ATP10A	15.7721	-7.4680	1.5059	-4.9591	7.081E-07	1.319E-06	26.8997	36.1888	0.0000	0.0000	61.58	30.49
ENSG00000231407	GORAB-AS1	16.4709	7.4626	1.5058	4.9559	7.198E-07	1.340E-06	0.0000	0.0000	40.8416	25.0421	0.70	0.38
ENSG00000263657	AC023389.1	15.6874	-7.4626	1.5062	-4.9548	7.242E-07	1.348E-06	35.8663	26.8831	0.0000	0.0000	0.56	0.21
ENSG00000224048	LINC02612	16.2070	7.4399	1.5020	4.9534	7.291E-07	1.356E-06	0.0000	0.0000	31.1174	33.7106	0.00	0.00
ENSG00000283378	CNTNAP3C	16.2070	7.4399	1.5020	4.9534	7.291E-07	1.356E-06	0.0000	0.0000	31.1174	33.7106	4.32	1.38
ENSG00000170807	LMOD2	16.2162	7.4405	1.5023	4.9526	7.322E-07	1.362E-06	0.0000	0.0000	35.0070	29.8579	0.09	0.00
ENSG00000132958	TPTE2	16.2186	7.4406	1.5028	4.9512	7.377E-07	1.372E-06	0.0000	0.0000	35.9795	28.8948	0.00	0.06
ENSG00000227418	PCGEM1	16.4316	7.4602	1.5068	4.9509	7.387E-07	1.373E-06	0.0000	0.0000	24.3105	41.4158	0.00	0.00
ENSG00000287966	LARRPM	16.2209	7.4408	1.5034	4.9492	7.451E-07	1.384E-06	0.0000	0.0000	36.9519	27.9316	0.54	0.76
ENSG00000272312	AL133255.1	16.2209	7.4408	1.5034	4.9492	7.451E-07	1.384E-06	0.0000	0.0000	36.9519	27.9316	0.15	0.00
ENSG00000250583	AC034232.2	15.4760	-7.4419	1.5054	-4.9436	7.669E-07	1.424E-06	30.8849	31.0190	0.0000	0.0000	0.00	0.00
ENSG00000253775	AC100802.1	16.1954	7.4392	1.5050	4.9431	7.688E-07	1.428E-06	0.0000	0.0000	26.2553	38.5264	0.00	0.00
ENSG00000165891	E2F7	15.4665	-7.4413	1.5055	-4.9428	7.700E-07	1.429E-06	31.8812	29.9850	0.0000	0.0000	10.02	7.76
ENSG00000259462	CPEB1-AS1	15.5042	-7.4437	1.5061	-4.9425	7.714E-07	1.432E-06	27.8960	34.1208	0.0000	0.0000	2.39	0.70
ENSG00000235934	AC007405.2	15.4571	-7.4407	1.5058	-4.9415	7.754E-07	1.438E-06	32.8774	28.9510	0.0000	0.0000	0.09	1.70
ENSG00000234350	ERICH2-DT	15.4571	-7.4407	1.5058	-4.9415	7.754E-07	1.438E-06	32.8774	28.9510	0.0000	0.0000	0.44	0.08
ENSG00000198909	MAP3K3	15.5136	-7.4443	1.5067	-4.9409	7.775E-07	1.442E-06	26.8997	35.1548	0.0000	0.0000	21.79	15.89
ENSG00000116199	FAM20B	15.4477	-7.4400	1.5062	-4.9395	7.832E-07	1.452E-06	33.8737	27.9171	0.0000	0.0000	14.00	15.24
ENSG00000245164	LINC00861	15.9685	7.4184	1.5028	4.9365	7.952E-07	1.474E-06	0.0000	0.0000	32.0898	31.7842	0.01	0.00
ENSG00000022840	RNF10	15.9685	7.4184	1.5028	4.9365	7.952E-07	1.474E-06	0.0000	0.0000	32.0898	31.7842	101.38	115.33
ENSG00000104313	EYA1	15.9708	7.4186	1.5028	4.9363	7.960E-07	1.475E-06	0.0000	0.0000	33.0622	30.8211	2.05	0.77
ENSG00000118596	SLC16A7	15.9662	7.4183	1.5028	4.9362	7.964E-07	1.475E-06	0.0000	0.0000	31.1174	32.7474	0.01	0.00
ENSG00000204178	MACO1	15.5325	-7.4456	1.5084	-4.9361	7.970E-07	1.476E-06	24.9072	37.2227	0.0000	0.0000	12.29	9.39
ENSG00000065413	ANKRD44	54.3748	1.4997	0.3039	4.9347	8.029E-07	1.486E-06	28.8923	27.9171	84.6004	76.0896	33.66	8.35
ENSG00000256637	LINC01965	15.4194	-7.4382	1.5087	-4.9300	8.222E-07	1.522E-06	36.8626	24.8152	0.0000	0.0000	0.00	0.00
ENSG00000240216	CPHL1P	15.9824	7.4193	1.5057	4.9275	8.327E-07	1.540E-06	0.0000	0.0000	37.9243	26.0053	0.02	0.00
ENSG00000293384	ENSG00000293384	15.9824	7.4193	1.5057	4.9275	8.327E-07	1.540E-06	0.0000	0.0000	37.9243	26.0053	0.00	0.00
ENSG00000141543	EIF4A3	15.9824	7.4193	1.5057	4.9275	8.327E-07	1.540E-06	0.0000	0.0000	37.9243	26.0053	74.13	370.07
ENSG00000229028	KRT223P	15.2363	-7.4189	1.5066	-4.9242	8.469E-07	1.566E-06	28.8923	32.0529	0.0000	0.0000	0.00	0.00
ENSG00000278662	GOLGA6L10	15.2175	-7.4177	1.5065	-4.9238	8.487E-07	1.569E-06	30.8849	29.9850	0.0000	0.0000	5.73	1.49
ENSG00000123364	HOXC13	15.2457	-7.4196	1.5069	-4.9236	8.498E-07	1.570E-06	27.8960	33.0869	0.0000	0.0000	5.58	8.38
ENSG00000249641	HOXC13-AS	15.2457	-7.4196	1.5069	-4.9236	8.498E-07	1.570E-06	27.8960	33.0869	0.0000	0.0000	0.00	0.09
